id_fat_prouni;id_codigo_intituicao;id_municipio;id_tipo_bolsa;id_curso;id_turno;id_regiao;id_estado;id_etinia;modalidade_ensino_bolsa;sexo_beneficiario;data_nascimento;beneficio_deficiente_fisico;ano_concessao_bolsa
4502;221;1287;0;10;0.0;1;4;0;1;F;31/07/2001;N;2020
4503;221;1287;0;10;0.0;1;4;1;1;F;22/02/2002;N;2020
4504;221;1288;1;10;0.0;1;9;1;1;M;20/05/2001;N;2020
4505;235;1289;0;16;0.0;2;16;0;1;M;31/10/2000;N;2020
4506;235;1290;0;16;0.0;2;17;0;1;F;17/02/2002;N;2020
4507;235;469;0;16;0.0;2;16;1;1;F;28/04/1999;N;2020
4508;235;1291;0;16;0.0;2;16;1;1;F;19/04/2000;N;2020
4509;235;469;0;16;0.0;2;16;2;1;M;26/02/1999;N;2020
4510;235;1292;0;16;0.0;2;16;0;1;F;23/02/2001;N;2020
4511;213;1225;0;5;1.0;2;3;0;1;F;05/10/2001;N;2020
4512;213;213;0;5;1.0;2;12;1;1;F;20/11/2001;N;2020
4513;213;1293;0;5;1.0;2;3;0;1;M;11/10/2000;N;2020
4514;218;1294;0;5;1.0;2;13;0;1;M;28/04/1999;N;2020
4515;2;4;1;12;1.0;0;6;1;1;F;29/12/2000;N;2020
4516;2;825;1;12;1.0;0;6;0;1;F;12/12/2001;N;2020
4517;2;329;0;12;1.0;0;6;1;1;F;02/01/1999;N;2020
4518;2;4;0;12;1.0;0;6;0;1;F;09/12/2001;N;2020
4519;2;4;1;12;1.0;0;6;0;1;F;25/04/2001;N;2020
4520;2;835;0;12;1.0;0;6;1;1;F;09/10/2001;N;2020
4521;11;24;1;57;0.0;0;14;0;1;M;01/10/1989;N;2020
4522;11;24;1;57;0.0;0;14;1;1;M;16/06/2002;N;2020
4523;11;24;0;33;3.0;0;14;2;1;M;02/01/2001;N;2020
4524;13;109;0;0;;2;17;0;0;M;09/02/2000;N;2020
4525;13;109;0;0;;2;17;0;0;M;18/06/1978;N;2020
4526;13;804;0;0;;0;6;0;0;F;27/06/2002;N;2020
4527;13;68;0;58;;0;6;0;0;F;24/11/1990;N;2020
4528;13;1295;0;17;;0;7;0;0;F;20/07/1975;N;2020
4529;13;82;0;17;;3;21;0;0;F;25/07/1990;N;2020
4530;13;1296;0;0;;3;18;0;0;F;14/03/1994;N;2020
4531;13;33;0;78;;3;18;0;0;M;10/01/1998;N;2020
4532;13;536;0;78;;4;23;0;0;M;02/04/2002;N;2020
4533;13;1297;0;17;;0;7;1;0;M;09/01/1970;N;2020
4534;13;1298;0;0;;4;24;0;0;F;03/05/2002;N;2020
4535;13;1299;0;0;;4;2;0;0;F;27/03/1999;N;2020
4536;13;1300;0;50;;1;5;1;0;M;14/04/2000;N;2020
4537;13;1301;0;17;;3;18;0;0;M;21/04/1983;N;2020
4538;13;19;0;0;;2;15;0;0;F;29/09/2000;N;2020
4539;13;359;0;50;;0;7;1;0;F;21/07/2000;N;2020
4540;16;666;0;19;;3;19;1;0;M;09/10/1987;N;2020
4541;16;666;0;19;;3;19;1;0;M;20/04/1998;N;2020
4542;16;666;0;19;;3;19;0;0;M;05/12/1999;N;2020
4543;16;666;0;19;;3;19;0;0;M;23/02/1989;N;2020
4544;236;1302;0;4;0.0;3;18;0;1;F;17/08/2000;N;2020
4545;236;1303;0;4;0.0;3;18;0;1;F;11/08/2001;N;2020
4546;236;1304;0;4;0.0;3;18;0;1;F;21/10/2002;N;2020
4547;236;1305;0;4;0.0;3;18;0;1;F;11/05/2001;N;2020
4548;16;1306;0;106;;1;5;1;0;F;20/06/2002;N;2020
4549;236;1307;0;4;0.0;3;18;1;1;M;12/11/1997;N;2020
4550;16;1308;0;106;;1;5;1;0;M;09/09/1989;N;2020
4551;236;1304;1;4;0.0;3;18;1;1;F;14/03/2002;N;2020
4552;16;1309;0;106;;1;5;1;0;M;19/09/1994;N;2020
4553;236;1307;1;4;0.0;3;18;1;1;F;27/01/1992;N;2020
4554;16;1073;0;10;;2;15;3;0;F;05/10/1996;N;2020
4555;16;1310;0;19;;0;14;1;0;F;08/06/2000;N;2020
4556;236;1311;1;4;0.0;3;18;0;1;M;18/06/2000;N;2020
4557;16;187;0;19;;0;14;2;0;M;07/10/2001;N;2020
4558;237;1312;0;21;0.0;0;6;0;1;F;16/08/1993;N;2020
4559;148;1313;0;26;0.0;1;9;1;1;F;17/04/2002;N;2020
4560;13;534;0;0;;0;7;0;0;F;25/01/1992;N;2020
4561;148;1314;0;26;0.0;1;9;1;1;F;12/09/2001;N;2020
4562;13;1315;0;0;;0;7;0;0;F;16/08/2002;N;2020
4563;13;98;0;0;;4;10;0;0;F;30/10/1998;N;2020
4564;148;1314;0;26;0.0;1;9;1;1;F;20/02/2002;N;2020
4565;0;80;0;19;;0;7;0;0;F;23/12/1985;N;2020
4566;148;1314;0;26;0.0;1;9;2;1;F;25/05/2001;N;2020
4567;148;1313;0;26;0.0;1;9;1;1;F;16/04/2001;N;2020
4568;0;8;0;2;;0;7;2;0;F;05/04/1999;N;2020
4569;0;158;0;2;;0;7;1;0;M;05/06/2002;N;2020
4570;13;152;0;0;;1;4;1;0;F;16/02/1988;N;2020
4571;13;53;0;21;;1;4;1;0;M;22/11/1974;N;2020
4572;13;152;0;78;;1;4;1;0;F;29/10/1999;N;2020
4573;13;1296;0;21;;3;18;0;0;F;22/06/1982;N;2020
4574;13;1074;0;0;;3;18;0;0;F;09/05/1989;N;2020
4575;13;1316;0;0;;3;18;1;0;F;08/02/2002;N;2020
4576;13;38;0;0;;3;18;1;0;F;13/03/1970;N;2020
4577;13;0;0;0;;0;6;0;0;M;02/08/1988;N;2020
4578;13;658;0;17;;2;25;0;0;M;05/03/1997;N;2020
4579;13;742;0;0;;2;13;0;0;F;07/07/1996;N;2020
4580;13;186;0;17;;4;24;2;0;M;04/05/1989;N;2020
4581;13;1317;0;0;;0;6;0;0;F;01/03/2002;N;2020
4582;13;399;0;17;;1;5;2;0;F;15/12/2001;N;2020
4583;13;732;0;17;;0;7;1;0;M;26/07/1996;N;2020
4584;16;567;0;10;;4;24;0;0;F;27/12/1988;N;2020
4585;27;569;0;24;;4;24;0;0;F;22/12/2002;N;2020
4586;214;1318;1;19;0.0;1;9;0;1;M;22/01/1995;N;2020
4587;238;294;0;26;0.0;2;3;1;1;F;03/04/2002;N;2020
4588;238;1319;0;26;0.0;2;8;0;1;M;09/10/2000;N;2020
4589;238;335;0;26;0.0;2;3;0;1;F;26/09/2002;N;2020
4590;238;294;0;7;0.0;2;3;1;1;M;08/04/1998;N;2020
4591;238;294;0;7;0.0;2;3;1;1;M;26/01/2002;N;2020
4592;196;1023;0;5;0.0;0;14;1;1;M;08/10/2001;N;2020
4593;196;962;0;5;0.0;0;14;1;1;M;14/05/1998;N;2020
4594;196;962;0;5;0.0;0;14;0;1;M;28/06/1998;N;2020
4595;196;962;0;5;0.0;0;14;0;1;F;11/12/2000;N;2020
4596;196;1250;0;5;0.0;0;14;0;1;F;30/11/1999;N;2020
4597;196;962;0;5;0.0;0;14;2;1;F;12/04/2001;N;2020
4598;196;1023;0;5;0.0;0;14;1;1;F;23/11/2001;N;2020
4599;196;962;0;5;0.0;0;14;2;1;M;24/07/2001;N;2020
4600;239;24;0;8;;0;14;0;0;F;08/11/1989;N;2020
4601;239;89;0;8;;0;14;2;0;F;26/02/1987;N;2020
4602;239;239;0;8;;0;14;1;0;F;06/04/1996;N;2020
4603;107;87;1;132;;2;13;2;0;F;14/06/1995;N;2020
4604;107;1320;1;132;;2;13;2;0;F;03/05/1985;N;2020
4605;210;1321;0;26;1.0;0;7;3;1;F;10/11/2001;N;2020
4606;104;156;0;8;0.0;2;17;0;1;M;27/01/2003;N;2020
4607;104;156;1;8;0.0;2;17;2;1;F;07/05/1996;N;2020
4608;104;463;0;8;0.0;2;17;0;1;F;01/12/1997;N;2020
4609;104;691;0;8;0.0;2;17;0;1;F;19/03/2001;N;2020
4610;104;156;1;8;0.0;2;17;0;1;F;24/11/1997;N;2020
4611;104;109;1;8;0.0;2;17;0;1;F;09/02/2001;N;2020
4612;104;396;1;8;0.0;2;17;0;1;F;12/10/2000;N;2020
4613;104;75;0;8;0.0;2;17;1;1;F;04/01/2002;N;2020
4614;104;156;0;8;0.0;2;17;0;1;F;01/12/1995;N;2020
4615;233;1274;0;4;0.0;0;6;1;1;F;19/02/2002;N;2020
4616;238;294;0;7;0.0;2;3;0;1;M;26/01/2000;N;2020
4617;233;1275;1;4;0.0;0;6;1;1;F;20/03/1995;N;2020
4618;240;1322;0;19;0.0;1;9;1;1;F;30/07/2000;N;2020
4619;233;1281;1;4;0.0;0;6;1;1;F;21/04/2002;N;2020
4620;240;407;0;19;0.0;1;9;1;1;M;17/08/2001;N;2020
4621;241;1323;0;15;0.0;2;8;0;1;F;12/08/2001;N;2020
4622;242;1136;0;25;0.0;4;24;0;1;F;08/04/2001;N;2020
4623;242;1324;1;25;0.0;4;24;0;1;F;08/05/2002;N;2020
4624;241;1325;0;15;0.0;2;8;0;1;M;14/01/2000;N;2020
4625;242;1136;1;25;0.0;4;24;2;1;F;01/10/1995;N;2020
4626;241;1323;0;15;0.0;2;8;1;1;F;04/10/2002;N;2020
4627;241;1323;0;15;0.0;2;8;0;1;M;27/01/2001;N;2020
4628;242;1324;0;25;0.0;4;24;0;1;F;15/12/2001;N;2020
4629;241;1323;0;15;0.0;2;8;0;1;F;01/07/2000;N;2020
4630;242;1136;1;25;0.0;4;24;1;1;F;17/12/2001;N;2020
4631;242;1326;0;25;0.0;3;21;1;1;M;13/07/1997;N;2020
4632;241;1040;0;15;0.0;2;8;0;1;F;10/07/2002;N;2020
4633;242;1327;1;25;0.0;4;24;0;1;F;11/12/2001;N;2020
4634;241;1328;0;15;0.0;2;8;0;1;F;15/03/2002;N;2020
4635;241;1040;0;15;0.0;2;8;0;1;F;02/02/1988;N;2020
4636;242;1324;1;25;0.0;4;24;0;1;F;21/11/1974;N;2020
4637;241;1323;0;15;0.0;2;8;1;1;M;11/10/2001;N;2020
4638;242;1329;0;25;0.0;4;24;1;1;F;26/05/2002;N;2020
4639;241;1040;0;15;0.0;2;8;1;1;F;27/09/2001;N;2020
4640;241;1330;0;15;0.0;2;8;1;1;M;02/12/2000;N;2020
4641;236;1311;0;5;0.0;3;18;0;1;M;06/08/2002;N;2020
4642;236;1331;0;5;0.0;3;18;2;1;M;07/06/2001;N;2020
4643;236;1304;0;5;0.0;3;18;0;1;M;09/01/2001;N;2020
4644;236;1307;0;5;0.0;3;18;0;1;F;10/06/2000;N;2020
4645;236;1304;1;5;0.0;3;18;1;1;F;28/01/2003;N;2020
4646;236;1307;0;5;0.0;3;18;1;1;M;16/12/1998;N;2020
4647;236;1307;1;5;0.0;3;18;0;1;F;05/04/2002;N;2020
4648;236;1307;1;5;0.0;3;18;0;1;F;25/02/2002;N;2020
4649;236;1332;1;5;0.0;3;18;1;1;M;11/10/2001;N;2020
4650;236;1307;1;5;0.0;3;18;0;1;F;09/02/2001;N;2020
4651;236;1304;1;5;0.0;3;18;0;1;F;16/07/1997;N;2020
4652;236;1311;1;5;0.0;3;18;0;1;F;05/01/2002;N;2020
4653;236;1303;0;5;0.0;3;18;0;1;F;11/03/2002;N;2020
4654;236;1307;1;5;0.0;3;18;0;1;M;30/12/2001;N;2020
4655;236;1307;1;5;0.0;3;18;0;1;F;08/11/2000;N;2020
4656;236;1333;1;5;0.0;3;18;0;1;M;11/01/2000;N;2020
4657;209;573;1;0;0.0;0;7;0;1;F;09/11/1988;N;2020
4658;209;573;1;0;0.0;0;7;1;1;F;21/05/2002;N;2020
4659;209;1133;0;0;0.0;0;7;0;1;F;13/09/1996;N;2020
4660;209;573;1;0;0.0;0;7;1;1;F;10/11/1987;N;2020
4661;209;1334;0;0;0.0;0;7;0;1;F;11/09/1998;N;2020
4662;209;1133;0;0;0.0;0;7;0;1;F;04/08/2000;N;2020
4663;209;66;0;0;0.0;0;7;1;1;F;16/09/2001;N;2020
4664;209;66;0;0;0.0;0;7;0;1;F;01/02/2002;N;2020
4665;209;1133;0;12;0.0;0;7;0;1;M;15/01/1997;N;2020
4666;242;1324;1;25;0.0;4;24;0;1;F;25/04/2002;N;2020
4667;242;1335;1;25;0.0;4;24;3;1;F;18/07/2001;N;2020
4668;242;1336;0;25;0.0;4;24;0;1;F;02/11/2001;N;2020
4669;242;1337;1;25;0.0;4;24;2;1;M;17/12/2001;N;2020
4670;242;1136;1;25;0.0;4;24;2;1;F;10/07/2002;N;2020
4671;242;1329;0;25;0.0;4;24;0;1;F;18/03/2001;N;2020
4672;242;198;0;25;0.0;4;10;2;1;M;23/05/2001;N;2020
4673;242;1338;0;25;0.0;4;24;0;1;F;18/04/2002;N;2020
4674;242;1136;0;25;0.0;4;24;2;1;F;28/12/2001;N;2020
4675;242;1324;1;25;0.0;4;24;0;1;M;12/04/2002;N;2020
4676;242;1337;1;25;0.0;4;24;0;1;F;07/04/2001;N;2020
4677;242;1339;0;25;0.0;4;24;0;1;M;19/09/2000;N;2020
4678;242;1324;0;25;0.0;4;24;1;1;M;10/11/2001;N;2020
4679;243;1340;0;7;0.0;2;16;0;1;M;29/05/2001;N;2020
4680;16;78;0;10;;2;15;2;0;F;23/07/1991;N;2020
4681;16;1341;0;10;;0;6;0;0;M;16/09/2000;N;2020
4682;16;1141;0;8;;0;11;1;0;F;31/05/1999;N;2020
4683;16;670;0;19;;3;18;0;0;M;06/11/1997;N;2020
4684;16;79;0;19;;0;11;2;0;M;30/08/1999;N;2020
4685;16;672;0;19;;0;11;0;0;F;17/09/1997;N;2020
4686;16;590;0;10;;0;14;0;0;F;23/04/1983;N;2020
4687;16;590;0;10;;0;14;0;0;M;12/12/1978;N;2020
4688;16;590;0;19;;0;14;0;0;F;27/06/1981;N;2020
4689;16;1256;0;19;;0;14;0;0;M;19/08/1994;N;2020
4690;16;590;0;19;;0;14;0;0;M;09/02/1998;N;2020
4691;0;509;0;22;;2;25;1;0;F;09/03/1988;N;2020
4692;52;384;1;55;;1;5;0;0;F;31/12/1969;N;2020
4693;79;175;0;16;0.0;0;6;2;1;F;04/12/2001;N;2020
4694;36;152;0;11;;1;4;1;0;F;02/09/1980;N;2020
4695;138;503;0;5;0.0;0;7;0;1;F;25/07/2002;N;2020
4696;173;396;0;4;0.0;2;17;0;1;M;02/09/1997;N;2020
4697;173;270;0;4;0.0;2;17;0;1;F;04/03/2002;N;2020
4698;173;156;0;4;0.0;2;17;2;1;F;23/01/2002;N;2020
4699;173;156;0;4;0.0;2;17;2;1;M;04/05/2000;N;2020
4700;173;395;0;4;0.0;2;17;1;1;M;04/06/2002;N;2020
4701;173;156;0;4;0.0;2;17;1;1;F;08/10/2000;N;2020
4702;173;396;0;4;0.0;2;17;0;1;M;29/09/1999;N;2020
4703;173;1107;0;4;0.0;2;17;1;1;F;21/03/2003;N;2020
4704;173;1107;0;4;0.0;2;17;1;1;F;09/10/2003;N;2020
4705;148;617;0;5;0.0;1;9;1;1;F;13/07/2001;N;2020
4706;148;617;0;5;0.0;1;9;0;1;F;20/01/2002;N;2020
4707;67;518;0;130;;0;7;0;0;F;11/09/1988;N;2020
4708;107;401;0;19;;2;25;0;0;M;09/10/2002;N;2020
4709;107;376;0;133;;2;25;0;0;F;11/02/2002;N;2020
4710;107;1342;0;11;;2;13;1;0;M;02/06/1999;N;2020
4711;107;742;0;133;;2;13;1;0;M;03/08/1987;N;2020
4712;107;392;0;11;;2;3;2;0;F;12/05/1989;N;2020
4713;104;270;0;3;0.0;2;17;0;1;F;06/12/1997;N;2020
4714;244;1343;0;10;0.0;2;15;0;1;M;20/12/2002;N;2020
4715;245;2;0;10;0.0;2;8;2;1;M;31/03/2001;N;2020
4716;245;2;0;10;0.0;2;8;0;1;M;22/01/2002;N;2020
4717;245;2;0;10;0.0;2;8;0;1;M;20/09/2001;N;2020
4718;245;2;0;10;0.0;2;8;1;1;M;13/05/2002;N;2020
4719;245;989;0;16;0.0;2;8;0;1;F;25/09/1999;N;2020
4720;245;1011;0;16;0.0;2;8;0;1;F;04/01/2001;N;2020
4721;245;2;0;16;0.0;2;8;1;1;F;01/09/2002;N;2020
4722;245;2;0;5;0.0;2;8;0;1;M;03/01/2002;N;2020
4723;245;2;0;5;0.0;2;8;0;1;F;28/12/2000;N;2020
4724;245;2;0;5;0.0;2;8;0;1;F;01/10/2000;N;2020
4725;245;2;0;5;0.0;2;8;0;1;F;29/09/1997;N;2020
4726;245;1011;0;5;0.0;2;8;0;1;M;22/04/1992;N;2020
4727;245;432;0;5;0.0;2;8;1;1;M;01/11/2001;N;2020
4728;245;2;0;5;0.0;2;8;3;1;F;26/03/2002;N;2020
4729;246;1344;1;0;2.0;2;15;2;1;F;07/05/1982;N;2020
4730;247;477;0;12;0.0;0;7;1;1;M;30/08/1999;N;2020
4731;248;1083;0;26;0.0;1;4;1;1;M;14/03/2000;N;2020
4732;62;1345;0;0;;0;6;2;0;F;15/12/1986;N;2020
4733;62;68;0;0;;0;6;1;0;F;06/07/1986;N;2020
4734;248;1346;1;26;0.0;1;4;0;1;F;18/07/2002;N;2020
4735;62;68;0;0;;0;6;0;0;F;04/08/1988;N;2020
4736;248;347;1;26;0.0;1;4;1;1;F;25/06/2002;N;2020
4737;249;1103;1;6;1.0;2;8;1;1;F;22/05/2001;N;2020
4738;250;562;0;26;0.0;0;7;1;1;F;17/05/2001;N;2020
4739;251;578;0;5;0.0;4;10;0;1;M;28/07/1982;N;2020
4740;251;122;0;5;0.0;0;7;0;1;F;17/08/1984;N;2020
4741;251;379;0;5;0.0;0;7;2;1;F;19/08/1997;N;2020
4742;252;797;1;131;0.0;1;4;1;1;M;16/09/2002;N;2020
4743;252;629;1;131;0.0;1;4;1;1;F;03/08/2002;N;2020
4744;252;629;1;131;0.0;1;4;1;1;M;06/07/2001;N;2020
4745;252;77;1;131;0.0;1;4;1;1;M;28/12/2002;N;2020
4746;0;7;0;11;;0;7;1;0;F;21/03/1999;N;2020
4747;0;7;0;11;;0;7;1;0;M;16/06/1999;N;2020
4748;0;391;0;11;;0;7;1;0;M;06/11/2002;N;2020
4749;0;7;0;11;;0;7;0;0;M;11/09/2001;N;2020
4750;0;7;0;11;;0;7;0;0;F;15/12/1999;N;2020
4751;0;123;0;11;;0;7;1;0;M;12/12/1993;N;2020
4752;0;7;0;48;;0;7;0;0;F;13/11/1999;N;2020
4753;253;31;0;25;0.0;3;0;0;1;F;05/08/1993;N;2020
4754;253;31;1;25;0.0;3;0;1;1;F;04/05/1995;N;2020
4755;253;220;1;25;0.0;3;18;0;1;F;21/06/1999;N;2020
4756;253;31;1;25;0.0;3;0;0;1;F;19/07/1999;N;2020
4757;253;344;1;25;0.0;3;18;0;1;F;13/09/2000;N;2020
4758;253;31;1;25;0.0;3;0;0;1;F;24/02/1995;N;2020
4759;253;587;0;25;0.0;3;18;0;1;F;10/02/2002;N;2020
4760;253;31;1;25;0.0;3;0;1;1;F;11/03/1997;N;2020
4761;253;31;1;25;0.0;3;0;0;1;F;30/05/2002;N;2020
4762;253;31;1;25;0.0;3;0;1;1;F;14/04/1978;N;2020
4763;104;1347;0;3;0.0;2;17;0;1;F;30/01/2001;N;2020
4764;104;156;0;3;0.0;2;17;0;1;M;06/08/1998;N;2020
4765;208;1128;1;3;0.0;2;13;0;1;F;09/12/1999;N;2020
4766;208;1131;1;3;0.0;2;13;1;1;M;08/09/2000;N;2020
4767;208;1348;1;3;0.0;2;13;1;1;F;06/01/2003;N;2020
4768;208;1025;1;3;0.0;2;8;0;1;F;26/04/2002;N;2020
4769;208;1025;1;3;0.0;2;8;1;1;F;31/12/1999;N;2020
4770;208;1025;1;3;0.0;2;8;2;1;M;02/01/1999;N;2020
4771;223;265;0;11;3.0;2;8;0;1;F;23/06/2001;N;2020
4772;104;270;0;21;0.0;2;17;0;1;M;19/05/2000;N;2020
4773;104;156;1;21;0.0;2;17;1;1;M;05/12/1996;N;2020
4774;104;463;0;21;0.0;2;17;1;1;M;05/08/2001;N;2020
4775;104;109;1;21;0.0;2;17;0;1;M;19/10/1998;N;2020
4776;104;270;0;21;0.0;2;17;0;1;M;03/04/2002;N;2020
4777;104;109;1;21;0.0;2;17;2;1;M;09/07/1982;N;2020
4778;104;156;1;21;0.0;2;17;1;1;F;13/08/2000;N;2020
4779;236;1304;1;4;0.0;3;18;2;1;F;23/01/2001;N;2020
4780;236;1305;1;4;0.0;3;18;2;1;F;11/03/2001;N;2020
4781;236;1304;1;4;0.0;3;18;0;1;F;11/08/2001;N;2020
4782;236;1311;1;4;0.0;3;18;1;1;M;28/12/2002;N;2020
4783;236;1307;1;4;0.0;3;18;2;1;M;10/07/2000;N;2020
4784;236;1305;1;4;0.0;3;18;0;1;M;30/08/2000;N;2020
4785;236;1304;0;4;0.0;3;18;1;1;F;24/02/2002;N;2020
4786;236;1304;0;4;0.0;3;18;0;1;M;17/03/2000;N;2020
4787;209;573;0;12;0.0;0;7;0;1;M;02/11/1970;N;2020
4788;209;886;1;12;0.0;0;7;1;1;F;11/01/2000;N;2020
4789;209;573;0;12;0.0;0;7;1;1;F;03/07/2002;N;2020
4790;209;573;0;12;0.0;0;7;0;1;M;24/03/1997;N;2020
4791;209;1133;0;12;0.0;0;7;0;1;F;21/08/2002;N;2020
4792;209;308;0;12;0.0;0;7;1;1;M;14/01/2000;N;2020
4793;209;886;0;12;0.0;0;7;0;1;M;14/10/1994;N;2020
4794;209;573;0;12;0.0;0;7;0;1;M;13/09/1995;N;2020
4795;209;124;0;12;0.0;0;7;1;1;F;28/02/2002;N;2020
4796;16;590;0;19;;0;14;0;0;M;22/12/1997;N;2020
4797;209;1334;0;12;0.0;0;7;1;1;F;04/04/2002;N;2020
4798;16;590;0;19;;0;14;2;0;M;09/08/1982;N;2020
4799;16;590;0;19;;0;14;0;0;F;30/08/2001;N;2020
4800;209;1349;0;12;0.0;0;7;1;1;M;27/05/2002;N;2020
4801;16;1256;0;19;;0;14;0;0;M;07/11/1982;N;2020
4802;227;518;0;1;;0;7;2;0;M;12/06/2001;N;2020
4803;16;1256;0;19;;0;14;0;0;F;16/01/1993;N;2020
4804;254;751;0;9;0.0;1;4;1;1;F;26/11/2000;N;2020
4805;16;569;0;10;;4;24;0;0;F;28/05/1983;N;2020
4806;254;1350;0;9;0.0;1;4;0;1;F;24/06/2002;N;2020
4807;16;1351;0;10;;1;4;1;0;M;26/07/2001;N;2020
4808;225;19;1;0;1.0;2;15;2;1;F;07/11/1998;N;2020
4809;16;1351;0;10;;1;4;1;0;F;02/04/2000;N;2020
4810;225;19;0;0;1.0;2;15;0;1;F;14/06/2002;N;2020
4811;225;1352;1;0;1.0;2;15;2;1;F;23/11/1998;N;2020
4812;225;19;1;0;1.0;2;15;0;1;F;08/11/1989;N;2020
4813;225;19;1;0;1.0;2;15;2;1;F;10/10/1998;N;2020
4814;230;685;1;16;2.0;2;17;5;1;M;16/05/1999;N;2020
4815;230;1353;1;16;2.0;2;17;0;1;F;07/06/2001;N;2020
4816;230;1233;0;16;2.0;2;17;0;1;F;05/08/1996;N;2020
4817;225;19;1;82;1.0;2;15;1;1;F;21/07/1997;N;2020
4818;225;19;1;82;0.0;2;15;2;1;M;01/07/1995;N;2020
4819;225;19;1;82;0.0;2;15;0;1;M;18/11/1991;N;2020
4820;225;19;1;20;0.0;2;15;2;1;M;21/04/1992;N;2020
4821;225;19;1;5;1.0;2;15;2;1;F;18/11/1997;N;2020
4822;225;19;1;5;1.0;2;15;2;1;F;22/02/1998;N;2020
4823;225;1354;1;5;1.0;2;15;0;1;F;14/07/1988;N;2020
4824;225;19;1;5;1.0;2;15;2;1;M;20/10/2001;N;2020
4825;225;19;1;5;1.0;2;15;2;1;M;17/11/1999;N;2020
4826;225;19;0;5;1.0;2;15;0;1;M;28/01/1978;N;2020
4827;225;98;1;16;0.0;4;10;0;1;F;08/02/1995;N;2020
4828;225;599;1;16;0.0;2;15;2;1;F;18/03/2000;N;2020
4829;225;1355;1;16;0.0;2;15;0;1;F;11/10/2002;N;2020
4830;225;19;1;16;0.0;2;15;2;1;F;08/02/2000;N;2020
4831;225;551;1;16;0.0;2;15;2;1;F;12/01/1995;N;2020
4832;225;19;1;16;0.0;2;15;2;1;F;29/01/1998;N;2020
4833;228;4;0;16;0.0;0;6;0;1;M;10/06/1992;N;2020
4834;255;1356;1;7;0.0;0;6;0;1;F;03/06/2001;N;2020
4835;13;1357;0;13;;0;7;2;0;M;15/01/1992;N;2020
4836;229;1358;1;5;0.0;2;16;0;1;F;08/04/2001;N;2020
4837;104;1359;1;53;0.0;2;17;0;1;M;27/09/1997;N;2020
4838;104;463;1;53;0.0;2;17;1;1;F;19/09/2002;N;2020
4839;104;270;0;53;0.0;2;17;1;1;M;03/01/2001;N;2020
4840;104;156;1;53;0.0;2;17;1;1;F;07/07/1976;N;2020
4841;104;156;1;53;0.0;2;17;1;1;M;28/05/1978;N;2020
4842;104;156;1;53;0.0;2;17;2;1;M;16/01/1987;N;2020
4843;104;156;1;53;0.0;2;17;1;1;M;31/12/2000;N;2020
4844;104;270;0;53;0.0;2;17;0;1;F;18/08/2003;N;2020
4845;104;396;0;53;0.0;2;17;1;1;M;10/02/1977;N;2020
4846;104;156;1;53;0.0;2;17;0;1;M;04/10/2001;N;2020
4847;104;156;0;53;0.0;2;17;0;1;F;02/11/2001;N;2020
4848;213;392;0;23;0.0;2;3;0;1;F;07/06/1994;N;2020
4849;104;156;0;53;0.0;2;17;0;1;M;06/11/2001;N;2020
4850;213;392;0;23;0.0;2;3;0;1;F;02/03/2002;N;2020
4851;256;1360;0;16;0.0;0;7;1;1;M;05/08/1998;N;2020
4852;257;180;0;11;0.0;0;7;0;1;F;24/12/1999;N;2020
4853;257;562;1;11;0.0;0;7;0;1;F;25/04/2002;N;2020
4854;256;1148;0;16;0.0;0;7;1;1;F;26/07/2002;N;2020
4855;257;858;0;11;0.0;0;7;3;1;F;14/07/1997;N;2020
4856;256;17;0;16;0.0;0;7;2;1;F;18/07/2002;N;2020
4857;256;17;0;16;0.0;0;7;1;1;F;14/07/1991;N;2020
4858;257;858;0;11;0.0;0;7;0;1;M;17/01/1998;N;2020
4859;256;17;0;16;0.0;0;7;1;1;M;12/02/1991;N;2020
4860;27;186;0;19;;4;24;1;0;M;25/10/2001;N;2020
4861;16;2;0;1;;2;8;0;0;F;11/11/2000;N;2020
4862;54;1361;0;3;0.0;2;15;2;1;F;31/12/2001;N;2020
4863;54;78;0;3;0.0;2;15;3;1;F;22/01/2003;N;2020
4864;54;1362;0;3;0.0;2;15;1;1;F;01/12/1994;N;2020
4865;54;78;0;3;0.0;2;15;1;1;M;23/10/2002;N;2020
4866;54;78;0;3;0.0;2;15;0;1;F;15/11/2001;N;2020
4867;54;669;0;3;0.0;2;15;0;1;F;09/06/2002;N;2020
4868;65;194;0;28;0.0;2;15;0;1;M;15/01/2000;N;2020
4869;65;194;0;28;0.0;2;15;1;1;M;08/03/2001;N;2020
4870;65;1363;0;28;0.0;2;15;0;1;M;29/01/1994;N;2020
4871;65;194;0;28;0.0;2;15;1;1;M;09/01/2002;N;2020
4872;65;194;0;28;0.0;2;15;0;1;M;06/11/1997;N;2020
4873;65;194;0;28;0.0;2;15;2;1;M;31/05/1996;N;2020
4874;65;1364;0;28;0.0;2;15;0;1;M;14/08/2000;N;2020
4875;65;194;0;28;0.0;2;15;1;1;M;28/10/1997;N;2020
4876;65;194;0;28;0.0;2;15;0;1;M;15/10/1992;N;2020
4877;212;155;0;51;2.0;0;6;1;1;F;11/03/2000;N;2020
4878;212;155;0;51;2.0;0;6;0;1;F;05/03/1997;N;2020
4879;212;155;0;51;2.0;0;6;0;1;M;01/04/2000;N;2020
